ms_played,master_metadata_album_artist_name
1670,Alicia Keys
1500,Sam Smith
1060,Queen Naija
1220,Nicki Minaj
1950,SZA
5220,Lil Baby
2060,Adele
1540,The Carters
202204,Sam Smith
4815,Yelly
1820,Nicki Minaj
3410,6LACK
1300,SZA
1330,Lil Uzi Vert
1090,Kim Petras
1220,Tori Kelly
2070,NOURI
94030,Nicki Minaj
1870,SZA
38350,Meek Mill
16690,Stylo G
6850,Nana Fofie
0,Taylor Swift
27114,The Weeknd
46890,Dua Lipa
148821,Bad Bunny
6016,Nicki Minaj
1002,SZA
1088,Harry Styles
24853,NewJeans
34986,Miley Cyrus
3925,Rihanna
2154,Summer Walker
4928,Chris Brown
1216,Miguel
917,Jhené Aiko
1386,H.E.R.
1130,PARTYNEXTDOOR
3797,Summer Walker
8362,Justin Bieber
7616,Ovy On The Drums
8448,O'Yaba
6890,Kalash
209345,Kalash
29993,Kalash
1237,Kalash
1600,Kalash
9493,Kalash
215103,D-Block Europe
217603,Jon Bellion
216668,ILLENIUM
18850,Jon Batiste
4629,Summer Walker
147666,Summer Walker
13006,Dave
219053,Kendrick Lamar
232186,Kendrick Lamar
87408,Beyoncé
17280,Kendrick Lamar
115310,Summer Walker
136535,Dave
94360,Summer Walker
246240,Nicki Minaj
253320,Nicki Minaj
1340,SZA
1150,Billie Eilish
1450,Major Lazer
220,SZA
120,Billie Eilish
520,Nicki Minaj
159380,Nicki Minaj
246240,Nicki Minaj
201740,Nicki Minaj
860,SZA
1070,Billie Eilish
590,Major Lazer
1760,KAROL G
18310,Major Lazer
85890,Farruko
3160,Bad Bunny
850,Don Omar
1000,Elton John
940,Lucenzo
144170,Bakermat
2060,Manuel Turizo
1320,Pedro Capó
206240,Bad Bunny
690,Bizarrap
730,Prince Royce
750,Boza
850,DJ Fronteo
160305,Bad Bunny
5094,Farruko
27430,Ryan Castro
950,DJ RKT
860,zzoilo
21250,Becky G
113740,Bad Bunny
1170,Farruko
910,Justin Quiles
24280,Tokischa
3350,Chanel
1320,Marshmello
760,Farruko
76910,Lost Frequencies
1180,Bad Bunny
37300,Rafa Pabön
1220,El Taiger
2400,Farruko
3200,KD One
1150,Daddy Yankee
3300,Marshmello
185020,Nicki Minaj
202330,Nicki Minaj
1120,SZA
1260,Billie Eilish
1140,Major Lazer
890,KAROL G
6260,Major Lazer
2380,Kendrick Lamar
9940,Baby Keem
155220,Sia
77060,Kendrick Lamar
6110,Kendrick Lamar
30810,Skrillex
72720,Kendrick Lamar
191600,Nicki Minaj
139325,Kaliii
63954,Nicki Minaj
190288,Migos
63221,Lizzo
97450,Ice Spice
219305,Rihanna
109750,Nicki Minaj
5973,Major Lazer
4150,Doja Cat
3370,Kelly Rowland
63280,Ice Spice
102580,Nicki Minaj
162285,Davido
39174,Saweetie
23150,Kanye West
8860,Cardi B
68680,Nicki Minaj
5100,Ice Spice
1090,KAROL G
1810,Doja Cat
900,Kendrick Lamar
171360,Nicki Minaj
1140,Mavado
1470,SZA
980,Doja Cat
1340,Cardi B
940,Ariana Grande
104410,Doja Cat
2550,Ariana Grande
1170,Nicki Minaj
1420,Kim Petras
1020,SZA
870,J. Cole
1360,Doja Cat
187541,Cardi B
910,Nicki Minaj
0,Jason Derulo
104060,Jason Derulo
3380,Nicki Minaj
2920,Lil Uzi Vert
1680,Nicki Minaj
2890,Lil Uzi Vert
6130,Beyoncé
1260,SZA
11166,Cardi B
18310,Cardi B
133809,Summer Walker
178873,Brent Faiyaz
201800,SZA
117646,Wizkid
24610,Summer Walker
6350,Steve Lacy
38460,Gunna
110130,Lil Durk
2330,SZA
50420,Summer Walker
1060,J. Cole
1140,Miguel
142120,JayO
40639,Rod Wave
10670,Summer Walker
5650,tobi lou
2710,Saba
2400,SZA
4800,Tems
36280,Summer Walker
2610,Jorja Smith
152470,Frank Ocean
1670,Dave
2720,SZA
2030,Summer Walker
1050,Tems
940,Future
1000,Mariah the Scientist
770,DJ Khaled
1540,Summer Walker
140720,SZA
970,Tems
9570,Giveon
5280,Teyana Taylor
4690,Summer Walker
1600,Reuben Aziz
1520,SZA
1530,Tems
1530,Tink
1400,H.E.R.
1060,Miguel
930,Summer Walker
1530,Saint Harison
4240,Tems
3560,Tory Lanez
1150,Jim Legxacy
1000,"Tyler, The Creator"
710,Jhené Aiko
1640,Summer Walker
155430,Jhené Aiko
3500,Summer Walker
6550,Snoh Aalegra
1460,Snoh Aalegra
126480,Summer Walker
221520,Metro Boomin
1290,Q
1970,Future
2260,SZA
5480,Summer Walker
1490,Toosii
140462,Miguel
1520,Sonder
1150,Coco Jones
10840,Sonder
4470,Coco Jones
3460,Snoh Aalegra
122820,Kendrick Lamar
3970,Summer Walker
1950,J. Cole
3110,Sonder
1430,Westside Gunn
22210,6LACK
5860,Ella Mai
2300,Giveon
50590,Ella Mai
90078,Giveon
725,Summer Walker
62783,Giveon
1114,Summer Walker
90,Summer Walker
145360,Summer Walker
170769,benny blanco
13515,Loud Luxury
0,Farruko
287120,Farruko
5660,Bad Bunny
1080,Elton John
920,Bizarrap
740,DJ Snake
1270,DJ RKT
980,Manuel Turizo
740,Bad Bunny
700,Farruko
250100,Bad Bunny
2400,Farruko
4270,Boza
158760,Ozuna
135610,Camila Cabello
1290,Danny Ocean
1010,Farruko
131310,Bad Bunny
7900,Giveon
1690,Giveon
174000,Giveon
190185,Lorde
5042,Lorde
180560,OMI
23941,Rihanna
64550,Cardi B
1050,Cardi B
185410,Cardi B
43980,Lorde
64470,Summer Walker
43260,NF
4920,NF
206600,NF
3830,Lucky Dube
890,Lucky Dube
204200,Lucky Dube
15920,Lucky Dube
261974,Arijit Singh
2535,Romeo Santos
160191,Kali Uchis
27108,Hotel Ugly
11960,Glass Animals
196794,Giveon
16775,tobi lou
215626,The Weeknd
215106,Lewis Capaldi
145800,CKay
160089,Ella Mai
10887,Janine
192257,Giveon
213333,Pop Smoke
184791,Libianca
122767,SZA
2000,Inayah
1340,Sam Smith
1090,Giveon
111190,Cat Burns
1280,AMARIA BB
630,SZA
13150,Justin Bieber
153190,Justin Bieber
23249,Justin Bieber
1190,Lewis Capaldi
195980,Dua Lipa
239317,Rema
5652,Maroon 5
135450,Sam Smith
1080,Billie Eilish
770,Olivia Rodrigo
1490,Taylor Swift
780,The Weeknd
1130,Dua Lipa
1160,Bad Bunny
570,Jung Kook
194720,Bad Bunny
2430,Jung Kook
1320,Nicki Minaj
2750,NewJeans
1350,SZA
1150,Gunna
1990,Myke Towers
660,Rema
920,Harry Styles
1340,Miley Cyrus
10700,David Guetta
1590,Doechii
95460,Jain
1470,Troye Sivan
62530,Santana
42485,Santana
128896,Santana
3560,The Weeknd
57900,Dave
3680,Rihanna
148800,Oxlade
224000,Rihanna
19930,Maluma
84030,Bruno Mars
148800,Oxlade
224000,Rihanna
980,Bruno Mars
1480,Maluma
237010,Glass Animals
221176,Sean Paul
3623,Troye Sivan
770,Billie Eilish
1290,Martin Garrix
930,Post Malone
910,Jhené Aiko
1190,Rihanna
1180,Dua Lipa
3560,Doja Cat
148800,Oxlade
1200,SPINALL
33870,Rihanna
194181,SPINALL
147580,Oxlade
204750,Rema
159425,Bayanni
171428,L.A.X
13083,Rotimi
185454,SPINALL
124605,Oxlade
204750,Rema
159425,Bayanni
26914,Burna Boy
69220,Icandy
470,Icandy
98200,Icandy
135670,Kaliii
272373,RAYE
56356,PinkPantheress
1850,Mae Stephens
2200,Saweetie
4740,Lay Bankz
4090,TWISTED
153946,SZA
88193,Lady Gaga
1180,PinkPantheress
970,RAYE
1690,Miley Cyrus
1330,Coi Leray
1690,Miguel
75020,The King Khan & BBQ Show
129110,Lil Uzi Vert
1030,Taylor Swift
920,Drake
200690,Taylor Swift
236789,Drake
85650,The Weeknd
108500,d4vd
2550,Kordhell
1060,JVKE
11690,Steve Lacy
1060,Harry Styles
290,Harry Styles
1360,S3BZS
1250,Steve Lacy
700,Harry Styles
2630,S3BZS
2820,Sam Smith
510,The Weeknd
156943,Sam Smith
3526,The Weeknd
180110,Metro Boomin
163940,GAYLE
31940,ZOID LAND
3580,DVRST
3430,SALES
6390,Jaymes Young
2290,Kanye West
45390,DaBaby
21030,PLAYAMANE
41870,Lambo4oe
23440,Bella Poarch
94400,Olivia Rodrigo
1280,SXCREDMANE
2890,Gesaffelstein
1370,Kallaghan
1100,The Kid LAROI
1990,6YNTHMANE
50640,FelixThe1st
1510,Tom Rosenthal
2360,Rema
10250,Seek
1230,Akon
950,Roddy Ricch
1610,WILLOW
950,Justine Skye
1430,A!MS
2910,Justin Bieber
1140,Jody Lynn
7170,Dua Lipa
1470,Costa Titch
175640,Musa Keys
480000,Daliwonga
9650,2Point1
260253,The Weeknd
272373,RAYE
39493,PinkPantheress
43440,Farruko
284480,Farruko
940,Bad Bunny
1680,Lucenzo
770,DJ Snake
1280,Bizarrap
146790,DJ Snake
900,Bizarrap
1090,Manuel Turizo
1040,Farruko
850,Boza
83960,Farruko
1890,Boza
178567,Bad Bunny
53892,Ozuna
1070,Farruko
1480,Becky G
198773,Don Omar
4116,Danny Ocean
830,Pedro Capó
440,Bad Bunny
1630,Farruko
900,Rvssian
1430,Becky G
64580,Camila Cabello
1140,Tiësto
1150,Farruko
520,Charly Black
1580,Magic System
830,Prince Royce
2470,Rauw Alejandro
920,Marshmello
2460,Shouse
840,Farruko
810,Tiësto
1060,Ryan Castro
1410,Rauw Alejandro
148197,Lost Frequencies
101202,Rvfv
43280,ROSALÍA
1100,Farruko
1870,Sech
790,Justin Quiles
870,Marshmello
1350,Cris Mj
1440,Rauw Alejandro
180842,Bakermat
5387,Farruko
161960,El Alfa
1960,Sebastian Yatra
3270,DJ RKT
750,Camilo
880,David Guetta
192600,Daddy Yankee
26830,Farruko
1250,Don Miguelo
390,Prince Royce
1280,Farruko
170180,Farruko
76430,Prince Royce
189140,Camilo
870,Ozuna
1380,Marc Seguí
1290,DJ Fronteo
820,Farruko
4730,Tesher
1520,Daddy Yankee
4850,Soolking
900,Bizarrap
1220,KAROL G
3460,Sofía Reyes
1050,Farruko
2130,Juan Magán
970,Enrique Iglesias
2430,Carlos Vives
1730,Alex Sensation
19710,Fuego
203200,Bad Bunny
33255,Farruko
1660,Marc Anthony
2830,Diamond Platnumz
4170,Jux
600,Lucky Dube
176134,Kizz Daniel
159425,Bayanni
426126,Bracket
2993,Teni
1180,Olamide
2180,Praiz
790,Kizz Daniel
12430,Skiibii
1020,Burna Boy
1700,Ya Levis
830,Bisa Kdei
106770,Sarkodie
100245,eMMANUEL
57480,JZyNo
89170,Farruko
205090,Bad Bunny
144179,Elton John
183623,2Point1
122671,Tyler ICU
359955,Kabza De Small
405397,Young Stunna
49969,Daliwonga
9752,De Mthuda
327079,Costa Titch
238476,Musa Keys
7174,Stormzy
23962,Stormzy
1044,Stormzy
859,Daya
3274,Stormzy
205371,Stormzy
272373,RAYE
132500,Saint Levant
147580,Oxlade
156083,Wande Coal
10740,Central Cee
1044,Burna Boy
362253,Fave
157922,Fireboy DML
151614,21 Savage
298940,Drake
46710,Pop Smoke
204750,Rema
24190,Tayc
1830,Davido
1700,Vacra
1950,Oxlade
760,Fireboy DML
890,DYSTINCT
1830,Omah Lay
2160,Joé Dwèt Filé
1120,JZyNo
1280,Bien
148672,JZyNo
10642,Bien
8660,DJ Bens
134972,Victor Thompson
57927,BOBYTO
219500,Victony
13745,Ronisia
20570,Asake
7260,MASIDI
1230,Mr Eazi
1120,Dy La Mano
1040,Tekno
1030,J Hus
880,Hulk Van JMF
960,Davido
1290,Franglish
1160,SenSey'
880,KCee
1740,Titai
960,Ayra Starr
790,SenSey'
185093,Ayra Starr
15636,SenSey'
1130,ODUMODUBLVCK
184791,Libianca
12428,Warren Saada
1450,CKay
1080,Mokobé
1380,SPINALL
850,SEYSEY
1590,Yemi Alade
950,Youka
96400,Libianca
860,Still Fresh
6400,Kizz Daniel
11770,Jujuboy
1450,Santrinos Raphael
2390,Victony
1080,SEYSEY
2360,Tiwa Savage
970,Junior Bvndo
1030,Lil Kesh
1150,Tayron Kwidan's
7810,Kalash
2140,MadeInParis
1590,Elji
920,DJ Mike One
940,Gold Up
1290,Kima
6450,Dj Jackson
153946,Omah Lay
160407,Spyro
172342,Burna Boy
3894,Timaya
72110,Ice Spice
131100,Latto
182910,Icandy
9310,Kaliii
109750,Nicki Minaj
30789,FendiDa Rappa
52900,Flyana Boss
10090,Sexyy Red
3830,City Girls
6620,Big Boss Vette
4010,Flo Milli
4610,Beyoncé
1940,Coi Leray
1650,Lay Bankz
4700,Ice Spice
115789,Kaliii
2770,Big Boss Vette
7400,Doja Cat
82310,Nicki Minaj
150880,Lola Brooke
8130,Flo Milli
25040,Coi Leray
125040,Gunna
0,Young Thug
1810,Young Nudy
4220,Travis Scott
1490,Bas
1020,Lil Uzi Vert
1300,Ice Spice
2880,Key Glock
9780,Don Toliver
186299,Adekunle Gold
224000,LADIPOE
187609,Burna Boy
185093,Ayra Starr
158307,1da Banton
1860,Burna Boy
1170,Ayra Starr
1300,Tems
182930,Koffee
146840,Chris Brown
105310,Rema
34100,Kranium
196420,Amaarae
155293,Pheelz
231138,Burna Boy
209760,Wizkid
144983,Asake
246240,Nicki Minaj
201660,Halsey
268000,Nicki Minaj
177139,Cardi B
10840,Lil Uzi Vert
200560,Billie Eilish
162285,Davido
79969,Nicki Minaj
103140,Asake
207474,Fireboy DML
19415,Fireboy DML
1240,Bnxn
890,Kxng Nero
153876,Tiwa Savage
159553,Davido
1300,Dami Oniru
2650,Ajebutter22
900,NSG
870,Ragz Originale
860,Major League Djz
810,Wizkid
13120,Lady Donli
148672,JZyNo
138087,Oxlade
148672,JZyNo
13758,Oxlade
184633,Libianca
154789,Rema
13040,Libianca
183056,Omah Lay
184633,Libianca
4370,Omah Lay
174545,Omah Lay
13464,Ninho
153946,Omah Lay
60203,Omah Lay
970,Omah Lay
1440,Big Boss Vette
138652,Omah Lay
82457,Omah Lay
127710,Olamide
182857,Victony
21122,Omah Lay
25850,Zinoleesky
1320,Omah Lay
168742,Omah Lay
164847,Gyakie
105000,King Promise
59840,Omah Lay
1050,Omah Lay
820,DJ Tunez
1300,Bella Shmurda
175215,Omah Lay
171730,Omah Lay
18514,Jul
1640,Omah Lay
1710,Omah Lay
11800,Omah Lay
1360,DJ Neptune
1460,Omah Lay
1370,Omah Lay
1080,Omah Lay
7380,Omah Lay
1490,Omah Lay
1030,Ajebo Hustlers
1200,SPINALL
910,Omah Lay
1240,Omah Lay
5120,Omah Lay
1000,Omah Lay
266710,Wanitwa Mos
1340,Omah Lay
910,Omah Lay
1860,Omah Lay
1060,Omah Lay
1060,Justin Bieber
770,Omah Lay
1260,Omah Lay
90170,Omah Lay
1840,Oxlade
125520,Fave
5900,L.A.X
166699,Rotimi
207474,Fireboy DML
141265,Burna Boy
1720,Ycee
154744,Libianca
156470,Nicki Minaj
187450,Nicki Minaj
165470,Nicki Minaj
830,Cardi B
630,Billie Eilish
1080,Yung Bleu
920,Sam Smith
1520,Nicki Minaj
4530,Sam Smith
870,Yung Bleu
280,Sam Smith
67060,Nicki Minaj
115390,JZyNo
590,Rema
235720,Farruko
810,DJ Snake
750,Bad Bunny
830,Farruko
990,Bizarrap
1280,DJ RKT
960,Manuel Turizo
125120,Bad Bunny
1240,Farruko
1250,Boza
149370,Ozuna
136780,Don Omar
1210,Danny Ocean
70620,Farruko
1500,Becky G
1330,Pedro Capó
1630,Bad Bunny
0,Rvssian
500,Farruko
570,Tiësto
63990,Prince Royce
1710,Charly Black
48210,Camilo
52330,Koffi Olomide
24690,Bracket
7840,Serge Beynaud
52010,Toofan
24350,Awilo Longomba
223120,Dj Habias
5330,Bracket
2350,DJ Blue
2030,Dj Habias
37150,Gaia Beat
1900,Yemi Alade
128350,Distruction Boyz
1760,Dotorado Pro
5870,Dj Habias
1030,DJBBoy
3880,Milo & Fabio
4010,Sarkodie
1170,Patoranking
1100,A-Star
1660,Dj Habias
1180,Carlos Monsta
3520,Milo & Fabio
2720,Sarz
2290,Alex Bntn
58060,Dotorado Pro
93300,Staff Paulo
1140,Dj Habias
2930,Carlos Monsta
1110,Olamide
46560,WillyNoir
1440,Beto de Almeida
183040,Gaia Beat
33900,Danifox
1350,Dj Habias
3630,DJ Maphorisa
2570,Homeboyz Muzik
1760,L.A.X
3130,Gaia Beat
1770,DahLin Gage
1050,Crazy Baby Produções
2440,Dj Habias
530,Júnior No Beat
86460,Dotorado Pro
138230,Gaia Beat
4030,Os Moikanos
150950,Gaia Beat
21740,Ary Do Kuyuyu
2220,Dj Habias
1010,Puto Prata
1300,Nerú Americano
2990,Dotorado Pro
880,Studio Bros
1000,Biura
820,Prince Kaybee
760,Dj Habias
67000,Guru Nkz
2000,Dj Habias
6600,Nerú Americano
75820,Yemi Alade
3090,Sentimenz
1950,Cleyton M
1120,Milo & Fabio
1770,Dj Habias
3000,Ingomblock
1300,Nerú Americano
114820,Leo Beatz
32460,Kapiro
6810,LeoBeatz
4460,Pedro da Linha
2720,Dj Habias
2860,Milo & Fabio
2240,DJ Flex
1090,Crazy Baby Produções
1290,Vladmir Diva
1270,Dj Habias
2190,Studio Bros
67400,Distruction Boyz
1860,Carlos Monsta
15070,Johnny Bravo
16490,Dj Habias
1210,Milo & Fabio
890,A-Star
47280,Mafikizolo
4100,Leo Beatz
1030,Nerú Americano
3710,Dj Habias
1060,Moris Beat
1210,Kwamz & Flava
1620,DJ Maphorisa
2660,Dj Habias
1370,Awilo Longomba
1110,Johnny Bravo
770,Runtown
930,Carlos Monsta
920,Dj Habias
920,Niniola
1090,Crazy Baby Produções
1040,Júnior No Beat
177130,Babes Wodumo
1220,Dj Habias
1070,Kapiro
1190,DJ Bboy
2090,Dj EddyBeatz
1190,Os'Banah
6400,Dj Habias
1140,Distruction Boyz
920,Dj Habias
1150,Dotorado Pro
900,Milo & Fabio
1130,Leo Beatz
820,Nery Pro
820,Dj Habias
850,Snyze
1040,DJ Xandy Oliveira
620,Dotorado Pro
48130,Bhizer
10670,Dj Habias
400,Preto Show
1360,DJ Maphorisa
980,Johnny Bravo
760,Buruntuma
720,Dj Habias
4740,Texas
333580,Dj Habias
1880,Bracket
1180,DJ Blue
900,Dj Habias
1930,Gaia Beat
960,Yemi Alade
960,Patoranking
670,Dotorado Pro
490,Dj Habias
720,DJBBoy
750,Sarkodie
540,Carlos Monsta
1110,Distruction Boyz
720,A-Star
490,Dj Habias
460,Milo & Fabio
380,Sarz
160,Carlos Monsta
330,Olamide
380,Dotorado Pro
300,Staff Paulo
43530,Dotorado Pro
183056,Omah Lay
184633,Libianca
4950,Omah Lay
840,Omah Lay
10610,Ninho
165130,Omah Lay
201600,Gyakie
168742,Omah Lay
54707,Omah Lay
175215,Omah Lay
145094,Omah Lay
213019,Naughty Boy
65860,Naughty Boy
34790,Lorde
3420,Beyoncé
165820,Blue Ivy
241693,Hozier
33906,Adele
1940,Naughty Boy
190185,Lorde
2764,Calvin Harris
810,Beyoncé
74820,Calvin Harris
2180,Beyoncé
1510,Disclosure
175380,ZAYN
171230,Adele
1880,Salatiel
1610,Matt Simons
990,Beyoncé
870,Naughty Boy
5020,Kygo
760,Naughty Boy
139220,Dj Habias
1230,L.A.X
870,A-Star
1450,Dj Habias
1050,Bracket
1060,Distruction Boyz
890,Mafikizolo
730,Dj Habias
101680,Mafikizolo
970,Dj Habias
3070,Sarkodie
820,Milo & Fabio
970,Nerú Americano
840,Crazy Baby Produções
5210,Dotorado Pro
196794,Giveon
172797,Fave
2380,Giveon
145800,CKay
213333,Pop Smoke
4716,Brent Faiyaz
1040,Ella Mai
930,Giveon
1050,Libianca
163050,SZA
167174,Farruko
187140,Bad Bunny
138020,El Alfa
116160,El Alfa
178567,Bad Bunny
21322,Maluma
1330,Lolo OG
2550,Many Malon
232019,Zion & Lennox
173389,El Alfa
128010,Jay Wheeler
5370,Camilo
2850,El Completo Rd
2270,Becky G
16430,Bad Bunny
148672,JZyNo
147580,Oxlade
204750,Rema
126206,Victor Thompson
169911,Davido
14498,JZyNo
57436,Adekunle Gold
161119,Spyro
185454,SPINALL
184791,Libianca
18414,JZyNo
47225,Burna Boy
125042,Burna Boy
214433,Wande Coal
900,Omah Lay
40540,Joshua Baraka
1560,JZyNo
5630,Kizz Daniel
790,Burna Boy
630,Ruger
780,Lojay
520,Joeboy
710,JZyNo
610,Jaido P
600,Black Sherif
520,JOHNNYBALL
730,Ruger
210,Ayra Starr
630,Omah Lay
510,JZyNo
113862,Omah Lay
1427,JZyNo
970,Gabzy
159123,Burna Boy
148000,Victony
4426,Joeboy
5700,Ruger
14660,Franglish
48080,JZyNo
43070,Omah Lay
12060,Ice Prince
1520,Burna Boy
700,Byron Messia
132310,Fave
36400,DJ Neptune
35880,JZyNo
48070,Khaid
69310,CKay
11421,Joeboy
1550,Costa Titch
166770,2Point1
217890,DJ Maphorisa
273066,TRESOR
134365,melvitto
11288,TRESOR
199480,Prince Kaybee
107460,Venom
5370,Venom
1030,Musa Keys
199550,K.O
415714,Q-Mark
327079,Costa Titch
183526,Samthing Soweto
1740,Venom
2910,INNOVATIVE DJz
2450,ThabisoLavish
17580,Big Zulu
239320,2Point1
255294,Dj Habias
7225,Carlos Monsta
201025,Midas the Jagaban
147580,Oxlade
189367,Samy Lrzo
169911,Davido
179775,Rema
171720,Aya Nakamura
108515,Maleek Berry
155293,Pheelz
97392,Central Cee
185454,SPINALL
146609,Libianca
12090,90degrees
1290,Victor Thompson
6640,PinkPantheress
1360,Aya Nakamura
131013,PinkPantheress
36286,Aya Nakamura
1770,Wande Coal
1240,Midas the Jagaban
251147,Camidoh
162285,1da Banton
212975,Lojay
84231,CKay
1090,Midas the Jagaban
1170,Chop Daily
1020,Hiko
90840,StarBoy
510,Justine Skye
222450,StarBoy
4300,Justine Skye
145800,CKay
220525,Ruger
5534,Koomz
1610,DTF
69670,Illijah
106760,Ayra Starr
148000,Victony
188629,Babyboy AV
113700,Joeboy
1090,Midas the Jagaban
1440,PLK
1220,Pop Smoke
183056,Omah Lay
171764,Olamide
153876,Tiwa Savage
148421,Afro B
169580,Wizkid
1970,DYSTINCT
1870,AMARIA BB
1010,Midas the Jagaban
1120,Capella Grey
115090,JayO
280,Fireboy DML
1220,Aya Nakamura
810,Kelvyn Boy
229133,Dave
4026,Libianca
155190,CKay
194181,SPINALL
3188,Lojay
175510,melvitto
1600,Darkoo
0,Midas the Jagaban
3840,Darkoo
45970,Midas the Jagaban
169420,Kizz Daniel
88464,ISTERIF
167916,S1mba
174545,Omah Lay
108650,Central Cee
75902,Midas the Jagaban
3570,J Hus
660,Shenseea
54610,J Hus
1370,Shenseea
1340,Jorja Smith
204081,Ayo Jay
204755,Rema
135882,Zum
57821,Midas the Jagaban
24734,Midas the Jagaban
90963,Midas the Jagaban
89780,Midas the Jagaban
111920,Oxlade
114590,Samy Lrzo
74280,Dave
106380,Davido
206315,Maleek Berry
187111,Fireboy DML
126206,Victor Thompson
179775,Rema
97392,Central Cee
155293,Pheelz
185454,SPINALL
13320,Chop Daily
162373,Aya Nakamura
510,Davido
1640,Maleek Berry
580,Fireboy DML
730,Victor Thompson
610,Rema
800,Central Cee
179775,Rema
120002,Libianca
78777,Central Cee
29412,Pheelz
12010,SPINALL
185454,SPINALL
1090,Libianca
9395,Chop Daily
162373,Aya Nakamura
46126,Wande Coal
980,Midas the Jagaban
790,PinkPantheress
660,1da Banton
660,Lojay
104330,1da Banton
970,Lojay
166642,CKay
16407,Hiko
1730,Midas the Jagaban
1150,Justine Skye
960,Ayra Starr
2390,L.A.X
1010,KABONGO-DJ
530,CKay
50960,KABONGO-DJ
1550,CKay
183484,Blaq Jerzee
24155,Midas the Jagaban
188629,Babyboy AV
183056,Omah Lay
121003,Pop Smoke
1160,Victony
770,Joeboy
1750,DYSTINCT
1560,AMARIA BB
1110,neko
116420,Tiwa Savage
840,Olamide
142120,JayO
196239,Camidoh
2230,WSTRN
1390,Capella Grey
1170,DYSTINCT
1460,Kizz Daniel
96650,Afro B
171200,Wizkid
2410,Midas the Jagaban
1360,Kelvyn Boy
1830,Aya Nakamura
17420,Harley
1080,Libianca
1080,90degrees
148786,Oxlade
15633,Kikimoteleba
1450,Drake
1140,melvitto
4500,Darkoo
620,DTF
950,Oxlade
106770,StarBoy
188093,CKay
45346,1da Banton
1370,Ice Prince
213991,Lojay
151640,Fireboy DML
145607,S1mba
2040,T MULLA
322951,SPINALL
3078,Central Cee
2510,Mr Eazi
2040,Heuss L'enfoiré
184633,Libianca
183056,Omah Lay
147363,Omah Lay
171764,Olamide
29784,Ninho
153946,Omah Lay
138652,Omah Lay
13821,Victony
138652,Omah Lay
182857,Victony
96260,Zinoleesky
174545,Omah Lay
13114,Omah Lay
2330,Big Boss Vette
870,Gyakie
860,Omah Lay
550,Gyakie
168742,Omah Lay
143809,King Promise
470,Omah Lay
830,Gyakie
960,Big Boss Vette
460,Omah Lay
560,Omah Lay
470,Victony
620,Zinoleesky
87570,Omah Lay
22335,Omah Lay
370,Omah Lay
530,Victony
107536,Omah Lay
140612,Omah Lay
182857,Victony
16920,Zinoleesky
12240,Omah Lay
1170,Omah Lay
1440,Big Boss Vette
590,Gyakie
168742,Omah Lay
57527,King Promise
84060,Dj Habias
159600,TRESOR
148672,JZyNo
0,Libianca
204750,Rema
141430,Wande Coal
1000,Victor Thompson
138830,Fave
1100,JZyNo
410,Davido
125600,Spyro
185454,SPINALL
5660,Pheelz
7328,JAE5
4460,Travis Scott
10940,Offset
6910,Young Thug
750,Quavo
920,Lil Uzi Vert
840,Travis Scott
800,That Mexican OT
9140,Young Nudy
109750,Nicki Minaj
4869,Travis Scott
81010,Dua Lipa
65530,Doechii
27820,Taylor Swift
1010,Olivia Rodrigo
1090,Post Malone
78970,Morgan Wallen
125040,Gunna
5918,Travis Scott
153946,SZA
38613,Billie Eilish
1060,Noah Kahan
1060,Charli XCX
1560,PinkPantheress
1170,Tainy
1290,NewJeans
5600,Zach Bryan
152410,Kali Uchis
1190,Laufey
1200,Luke Combs
106770,Lil Durk
239317,Rema
79362,Ice Spice
71750,Bad Bunny
92120,FIFTY FIFTY
4100,The Weeknd
1480,Troye Sivan
1090,Taylor Swift
2820,Miley Cyrus
900,Megan Moroney
880,Sabrina Carpenter
1230,Jung Kook
1120,Post Malone
970,Diplo
1120,Harry Styles
2590,d4vd
1140,Jordan Davis
760,Metro Boomin
760,Myke Towers
690,The Weeknd
630,Lil Uzi Vert
1150,Stephen Sanchez
1060,David Kushner
780,Bailey Zimmerman
2210,Lil Uzi Vert
350,David Kushner
200150,Metro Boomin
2010,"Tyler, The Creator"
110450,SZA
93610,Kaliii
970,Peso Pluma
900,Ayra Starr
900,Libianca
219500,Victony
3930,Rema
115194,JayO
3030,JayO
22340,Doechii
41450,Jorja Smith
70280,J Hus
182370,Miguel
145190,Dave
8430,Kaliii
41257,RAYE
20059,JZyNo
11190,Wande Coal
1100,Rema
23908,JayO
780,Doechii
10650,Jorja Smith
230870,Ammara Brown
232379,DJ Vetkuk
222171,Winky D
93051,Jah Prayzah & The 3rd Generation Band
322716,Sands
89332,Mgarimbe
138762,DJ Zee
230870,Ammara Brown
73159,DJ Vetkuk
222171,Winky D
106858,Jah Prayzah & The 3rd Generation Band
322716,Sands
228933,Mgarimbe
215320,DJ Zee
45730,2frosh
1080,Spyro
3150,Bruce Melodie
980,Afro B
1010,Manqonqo
980,King Modana
800,Camidoh
860,Julian King
1020,Oskid
1330,D'wante Navire
370,Esii
2200,Oskid
720,Esii
810,Olakira
2770,Kes
850,Rudeboy
2800,Jah Prayzah & The 3rd Generation Band
710,Kizz Daniel
3020,Kvng Vinci
800,Tiwa Savage
3120,Ammara Brown
1720,Konshens
1160,P-Square
1110,King Monada
